cited_by_doi,cited_by_oaid,cited_work_oaid,cited_work_doi,cited_work_pmid,cochrane_doi,cochrane_pmid,cited_work_id,cochrane_citation_type
https://doi.org/10.1002/14651858.cd007407.pub4,https://openalex.org/W4249479234,https://openalex.org/W2804457887,10.1037/ccp0000298,29781651,10.1002/14651858.cd007407.pub4,32794606,29781651,excluded
https://doi.org/10.1002/14651858.cd005343.pub6,https://openalex.org/W3183250878,https://openalex.org/W2915403143,10.1056/nejmoa1808424,30811909,10.1002/14651858.cd005343.pub6,34328210,30811909,other
https://doi.org/10.1002/14651858.cd005343.pub7,https://openalex.org/W4407296294,https://openalex.org/W2915403143,10.1056/nejmoa1808424,30811909,10.1002/14651858.cd005343.pub7,39927569,30811909,not_found
https://doi.org/10.1002/14651858.cd013021.pub2,https://openalex.org/W2801949246,https://openalex.org/W2915403143,10.1056/nejmoa1808424,30811909,10.1002/14651858.cd013021.pub2,34106467,30811909,other
https://doi.org/10.1002/14651858.cd005343.pub5,https://openalex.org/W4243451663,https://openalex.org/W2915403143,10.1056/nejmoa1808424,30811909,10.1002/14651858.cd005343.pub5,33543776,30811909,other
https://doi.org/10.1002/14651858.cd005343.pub4,https://openalex.org/W4239700899,https://openalex.org/W2915403143,10.1056/nejmoa1808424,30811909,10.1002/14651858.cd005343.pub4,31684686,30811909,other
https://doi.org/10.1002/14651858.cd015786.pub2,https://openalex.org/W4411185281,https://openalex.org/W2915403143,10.1056/nejmoa1808424,30811909,10.1002/14651858.cd015786.pub2,40492478,30811909,not_found
https://doi.org/10.1002/14651858.cd015669,https://openalex.org/W4410999142,https://openalex.org/W2915403143,10.1056/nejmoa1808424,30811909,10.1002/14651858.cd015669,40459001,30811909,other
https://doi.org/10.1002/14651858.cd007697.pub3,https://openalex.org/W4293694916,https://openalex.org/W2915403143,10.1056/nejmoa1808424,30811909,10.1002/14651858.cd007697.pub3,36041232,30811909,other
https://doi.org/10.1002/14651858.cd010804.pub3,https://openalex.org/W4210973929,https://openalex.org/W2900292401,10.1186/s13014-018-1157-0,30400971,10.1002/14651858.cd010804.pub3,33735441,30400971,included
https://doi.org/10.1002/14651858.cd013448.pub2,https://openalex.org/W4324017975,https://openalex.org/W2900292401,10.1186/s13014-018-1157-0,30400971,10.1002/14651858.cd013448.pub2,36912791,30400971,excluded
https://doi.org/10.1002/14651858.cd013207.pub2,https://openalex.org/W4213260662,https://openalex.org/W2811145667,10.1093/cid/ciy538,29961841,10.1002/14651858.cd013207.pub2,34383961,29961841,included
https://doi.org/10.1002/14651858.cd006732.pub4,https://openalex.org/W2884603128,https://openalex.org/W2562265673,10.1007/s00127-016-1327-z,28040825,10.1002/14651858.cd006732.pub4,30025154,28040825,included
https://doi.org/10.1002/14651858.cd007297.pub3,https://openalex.org/W4308804566,https://openalex.org/W2562265673,10.1007/s00127-016-1327-z,28040825,10.1002/14651858.cd007297.pub3,36367232,28040825,included
https://doi.org/10.1002/14651858.cd013183.pub2,https://openalex.org/W2905155397,https://openalex.org/W2727853062,10.1007/s00406-017-0818-6,28616772,10.1002/14651858.cd013183.pub2,31565800,28616772,included
https://doi.org/10.1002/14651858.cd014384.pub2,https://openalex.org/W4309852380,https://openalex.org/W3006643038,10.1007/s00406-020-01109-y,32062728,10.1002/14651858.cd014384.pub2,36420692,32062728,included
https://doi.org/10.1002/14651858.cd013544.pub2,https://openalex.org/W3010631909,https://openalex.org/W2809235578,10.1016/s1474-4422(18)30203-5,29934199,10.1002/14651858.cd013544.pub2,34027632,29934199,included
https://doi.org/10.1002/14651858.cd013197.pub2,https://openalex.org/W4391350635,https://openalex.org/W2119914163,10.1111/aas.12523,25962311,10.1002/14651858.cd013197.pub2,38288876,25962311,other
https://doi.org/10.1002/14651858.cd010876.pub2,https://openalex.org/W1529608064,https://openalex.org/W2511667219,10.1016/j.ahj.2016.08.007,27914499,10.1002/14651858.cd010876.pub2,26998683,27914499,not_found
https://doi.org/10.1002/14651858.cd010876.pub3,https://openalex.org/W4241234812,https://openalex.org/W2511667219,10.1016/j.ahj.2016.08.007,27914499,10.1002/14651858.cd010876.pub3,33962483,27914499,included
https://doi.org/10.1002/14651858.cd012918.pub2,https://openalex.org/W4211094827,https://openalex.org/W2543303947,10.1016/s1473-3099(16)30274-2,28100438,10.1002/14651858.cd012918.pub2,31828771,28100438,other
https://doi.org/10.1002/14651858.cd009541.pub2,https://openalex.org/W2295636737,https://openalex.org/W1980351258,10.1001/jama.2014.15305,25399273,10.1002/14651858.cd009541.pub2,26948236,25399273,included
https://doi.org/10.1002/14651858.cd012510.pub2,https://openalex.org/W2574708060,https://openalex.org/W2737106068,10.1161/jaha.117.006321,28743787,10.1002/14651858.cd012510.pub2,30684445,28743787,included
https://doi.org/10.1002/14651858.cd006680.pub3,https://openalex.org/W4214726263,https://openalex.org/W2885550312,10.1161/circulationaha.116.025329,28424222,10.1002/14651858.cd006680.pub3,32990327,28424222,included
https://doi.org/10.1002/14651858.cd013252.pub2,https://openalex.org/W2911512725,https://openalex.org/W2022506351,10.1016/j.jacc.2015.02.050,25908066,10.1002/14651858.cd013252.pub2,31858590,25908066,other
https://doi.org/10.1002/14651858.cd007047.pub2,https://openalex.org/W2161097769,https://openalex.org/W2005348280,10.1016/s1470-2045(14)70330-4,25088940,10.1002/14651858.cd007047.pub2,28654140,25088940,included
https://doi.org/10.1002/14651858.cd013504.pub2,https://openalex.org/W2995483797,https://openalex.org/W2792300635,10.1093/eurheartj/ehy176,29579168,10.1002/14651858.cd013504.pub2,34674223,29579168,excluded
https://doi.org/10.1002/14651858.cd000323.pub3,https://openalex.org/W2899367062,https://openalex.org/W2791333755,10.1002/ana.25151,29350775,10.1002/14651858.cd000323.pub3,30376602,29350775,other
https://doi.org/10.1002/14651858.cd000323.pub3,https://openalex.org/W2899367062,https://openalex.org/W622379124,10.1007/s00134-015-3897-8,26077087,10.1002/14651858.cd000323.pub3,30376602,26077087,excluded
https://doi.org/10.1002/14651858.cd002954.pub3,https://openalex.org/W2123185884,https://openalex.org/W2346722631,10.1177/0961203316644335,27147621,10.1002/14651858.cd002954.pub3,28476075,27147621,excluded
https://doi.org/10.1002/14651858.cd005652.pub2,https://openalex.org/W2097318329,https://openalex.org/W2165687185,10.1192/bjp.bp.109.070177,20435966,10.1002/14651858.cd005652.pub2,22895952,20435966,included
https://doi.org/10.1002/14651858.cd012955.pub2,https://openalex.org/W4253966971,https://openalex.org/W2165687185,10.1192/bjp.bp.109.070177,20435966,10.1002/14651858.cd012955.pub2,32368793,20435966,included
https://doi.org/10.1002/14651858.cd012189,https://openalex.org/W2415050857,https://openalex.org/W2165687185,10.1192/bjp.bp.109.070177,20435966,10.1002/14651858.cd012189,27168519,20435966,not_found
https://doi.org/10.1002/14651858.cd013668.pub2,https://openalex.org/W4211012507,https://openalex.org/W2165687185,10.1192/bjp.bp.109.070177,20435966,10.1002/14651858.cd013668.pub2,33884617,20435966,excluded
https://doi.org/10.1002/14651858.cd013259.pub3,https://openalex.org/W4376132043,https://openalex.org/W3010812053,10.1016/j.ejca.2020.01.025,32179445,10.1002/14651858.cd013259.pub3,37162250,32179445,excluded
https://doi.org/10.1002/14651858.cd013259.pub2,https://openalex.org/W4280510081,https://openalex.org/W3010812053,10.1016/j.ejca.2020.01.025,32179445,10.1002/14651858.cd013259.pub2,35588252,32179445,excluded
https://doi.org/10.1002/14651858.cd011639.pub2,https://openalex.org/W2603170964,https://openalex.org/W2173253647,10.1097/tp.0000000000000965,26555945,10.1002/14651858.cd011639.pub2,28362060,26555945,excluded
https://doi.org/10.1002/14651858.cd013069.pub2,https://openalex.org/W2815156057,https://openalex.org/W2596828823,10.3233/jad-160771,28372325,10.1002/14651858.cd013069.pub2,30909318,28372325,included
https://doi.org/10.1002/14651858.cd013388.pub2,https://openalex.org/W4382540501,https://openalex.org/W2596828823,10.3233/jad-160771,28372325,10.1002/14651858.cd013388.pub2,37389428,28372325,excluded
https://doi.org/10.1002/14651858.cd012088.pub2,https://openalex.org/W2290009786,https://openalex.org/W2063379377,10.1016/j.hrthm.2015.01.040,25638698,10.1002/14651858.cd012088.pub2,27871122,25638698,excluded
https://doi.org/10.1002/14651858.cd011293.pub2,https://openalex.org/W1939509546,https://openalex.org/W2344044328,10.1001/jama.2016.3964,27115376,10.1002/14651858.cd011293.pub2,26315994,27115376,not_found
https://doi.org/10.1002/14651858.cd011293.pub3,https://openalex.org/W4211182126,https://openalex.org/W2344044328,10.1001/jama.2016.3964,27115376,10.1002/14651858.cd011293.pub3,32926419,27115376,included
https://doi.org/10.1002/14651858.cd011535.pub2,https://openalex.org/W2781078917,https://openalex.org/W2565351134,10.1016/s0140-6736(16)32127-4,28012564,10.1002/14651858.cd011535.pub2,29271481,28012564,included
https://doi.org/10.1002/14651858.cd011535.pub3,https://openalex.org/W4237432556,https://openalex.org/W2565351134,10.1016/s0140-6736(16)32127-4,28012564,10.1002/14651858.cd011535.pub3,31917873,28012564,included
https://doi.org/10.1002/14651858.cd011535.pub4,https://openalex.org/W4235945692,https://openalex.org/W2565351134,10.1016/s0140-6736(16)32127-4,28012564,10.1002/14651858.cd011535.pub4,33871055,28012564,included
https://doi.org/10.1002/14651858.cd011535.pub5,https://openalex.org/W4281290093,https://openalex.org/W2565351134,10.1016/s0140-6736(16)32127-4,28012564,10.1002/14651858.cd011535.pub5,35603936,28012564,included
https://doi.org/10.1002/14651858.cd011535.pub6,https://openalex.org/W4383998038,https://openalex.org/W2565351134,10.1016/s0140-6736(16)32127-4,28012564,10.1002/14651858.cd011535.pub6,37436070,28012564,included
https://doi.org/10.1002/14651858.cd011535.pub7,https://openalex.org/W4413021207,https://openalex.org/W2565351134,10.1016/s0140-6736(16)32127-4,28012564,10.1002/14651858.cd011535.pub7,40767824,28012564,not_found
https://doi.org/10.1002/14651858.cd004634.pub3,https://openalex.org/W4234396515,https://openalex.org/W2598471430,10.1093/humrep/dex019,28333185,10.1002/14651858.cd004634.pub3,29697138,28333185,included
https://doi.org/10.1002/14651858.cd004634.pub4,https://openalex.org/W4309655528,https://openalex.org/W2598471430,10.1093/humrep/dex019,28333185,10.1002/14651858.cd004634.pub4,36409927,28333185,included
https://doi.org/10.1002/14651858.cd012476.pub2,https://openalex.org/W4293090019,https://openalex.org/W2928971223,10.1016/j.ijnurstu.2019.03.017,31014546,10.1002/14651858.cd012476.pub2,36004796,31014546,other
https://doi.org/10.1002/14651858.cd007546.pub3,https://openalex.org/W4385297053,https://openalex.org/W2928971223,10.1016/j.ijnurstu.2019.03.017,31014546,10.1002/14651858.cd007546.pub3,37500094,31014546,included
https://doi.org/10.1002/14651858.cd013856.pub2,https://openalex.org/W4313546386,https://openalex.org/W1870572110,10.1371/journal.pone.0140584,26501562,10.1002/14651858.cd013856.pub2,36602886,26501562,included
https://doi.org/10.1002/14651858.cd013856.pub3,https://openalex.org/W4394565213,https://openalex.org/W1870572110,10.1371/journal.pone.0140584,26501562,10.1002/14651858.cd013856.pub3,38588457,26501562,included
https://doi.org/10.1002/14651858.cd011535.pub2,https://openalex.org/W2781078917,https://openalex.org/W2543281533,10.1111/bjd.15152,27787890,10.1002/14651858.cd011535.pub2,29271481,27787890,not_found
https://doi.org/10.1002/14651858.cd011535.pub3,https://openalex.org/W4237432556,https://openalex.org/W2543281533,10.1111/bjd.15152,27787890,10.1002/14651858.cd011535.pub3,31917873,27787890,included
https://doi.org/10.1002/14651858.cd011535.pub4,https://openalex.org/W4235945692,https://openalex.org/W2543281533,10.1111/bjd.15152,27787890,10.1002/14651858.cd011535.pub4,33871055,27787890,included
https://doi.org/10.1002/14651858.cd011535.pub5,https://openalex.org/W4281290093,https://openalex.org/W2543281533,10.1111/bjd.15152,27787890,10.1002/14651858.cd011535.pub5,35603936,27787890,included
https://doi.org/10.1002/14651858.cd011535.pub6,https://openalex.org/W4383998038,https://openalex.org/W2543281533,10.1111/bjd.15152,27787890,10.1002/14651858.cd011535.pub6,37436070,27787890,included
https://doi.org/10.1002/14651858.cd011535.pub7,https://openalex.org/W4413021207,https://openalex.org/W2543281533,10.1111/bjd.15152,27787890,10.1002/14651858.cd011535.pub7,40767824,27787890,not_found
https://doi.org/10.1002/14651858.cd011535.pub2,https://openalex.org/W2781078917,https://openalex.org/W2510028480,10.1111/bjd.14947,27515097,10.1002/14651858.cd011535.pub2,29271481,27515097,included
https://doi.org/10.1002/14651858.cd011535.pub3,https://openalex.org/W4237432556,https://openalex.org/W2510028480,10.1111/bjd.14947,27515097,10.1002/14651858.cd011535.pub3,31917873,27515097,included
https://doi.org/10.1002/14651858.cd011535.pub4,https://openalex.org/W4235945692,https://openalex.org/W2510028480,10.1111/bjd.14947,27515097,10.1002/14651858.cd011535.pub4,33871055,27515097,included
https://doi.org/10.1002/14651858.cd011535.pub5,https://openalex.org/W4281290093,https://openalex.org/W2510028480,10.1111/bjd.14947,27515097,10.1002/14651858.cd011535.pub5,35603936,27515097,included
https://doi.org/10.1002/14651858.cd011535.pub6,https://openalex.org/W4383998038,https://openalex.org/W2510028480,10.1111/bjd.14947,27515097,10.1002/14651858.cd011535.pub6,37436070,27515097,included
https://doi.org/10.1002/14651858.cd011535.pub7,https://openalex.org/W4413021207,https://openalex.org/W2510028480,10.1111/bjd.14947,27515097,10.1002/14651858.cd011535.pub7,40767824,27515097,not_found
https://doi.org/10.1002/14651858.cd003586.pub4,https://openalex.org/W3173585302,https://openalex.org/W2123235059,10.1161/strokeaha.114.006059,24923723,10.1002/14651858.cd003586.pub4,34196963,24923723,included
https://doi.org/10.1002/14651858.cd008388.pub3,https://openalex.org/W2946303556,https://openalex.org/W2123235059,10.1161/strokeaha.114.006059,24923723,10.1002/14651858.cd008388.pub3,31120142,24923723,excluded
https://doi.org/10.1002/14651858.cd012775.pub2,https://openalex.org/W4200295856,https://openalex.org/W2288994964,10.1016/s1470-2045(15)00615-4,26952945,10.1002/14651858.cd012775.pub2,34784425,26952945,excluded
https://doi.org/10.1002/14651858.cd013002.pub2,https://openalex.org/W2796796321,https://openalex.org/W2766152280,10.1056/nejmoa1710261,29083953,10.1002/14651858.cd013002.pub2,32496607,29083953,other
https://doi.org/10.1002/14651858.cd000475.pub3,https://openalex.org/W1861312056,https://openalex.org/W2551246501,10.1007/s00404-016-4211-x,27844212,10.1002/14651858.cd000475.pub3,25924805,27844212,not_found
https://doi.org/10.1002/14651858.cd000475.pub4,https://openalex.org/W4231719159,https://openalex.org/W2551246501,10.1007/s00404-016-4211-x,27844212,10.1002/14651858.cd000475.pub4,32199406,27844212,excluded
https://doi.org/10.1002/14651858.cd001298.pub5,https://openalex.org/W4244782656,https://openalex.org/W2551246501,10.1007/s00404-016-4211-x,27844212,10.1002/14651858.cd001298.pub5,32683695,27844212,included
https://doi.org/10.1002/14651858.cd008649.pub4,https://openalex.org/W4213185186,https://openalex.org/W2592166454,10.1016/j.jcf.2017.02.003,28258928,10.1002/14651858.cd008649.pub4,32358807,28258928,included
https://doi.org/10.1002/14651858.cd008649.pub3,https://openalex.org/W2948397211,https://openalex.org/W2592166454,10.1016/j.jcf.2017.02.003,28258928,10.1002/14651858.cd008649.pub3,29424930,28258928,included
https://doi.org/10.1002/14651858.cd013465.pub2,https://openalex.org/W3108487883,https://openalex.org/W2552052441,10.1001/jamapediatrics.2016.2681,27893064,10.1002/14651858.cd013465.pub2,33226632,27893064,excluded
https://doi.org/10.1002/14651858.cd007090.pub2,https://openalex.org/W3101742370,https://openalex.org/W2552052441,10.1001/jamapediatrics.2016.2681,27893064,10.1002/14651858.cd007090.pub2,33215474,27893064,included
https://doi.org/10.1002/14651858.cd014831.pub2,https://openalex.org/W4308001978,https://openalex.org/W2754698852,10.1136/bjophthalmol-2017-310156,28903965,10.1002/14651858.cd014831.pub2,36315029,28903965,included
https://doi.org/10.1002/14651858.cd001969.pub4,https://openalex.org/W1911489868,https://openalex.org/W2254381362,10.1056/nejmoa1501917,26465983,10.1002/14651858.cd001969.pub4,28052185,26465983,included
https://doi.org/10.1002/14651858.cd013271.pub2,https://openalex.org/W4394692047,https://openalex.org/W2254381362,10.1056/nejmoa1501917,26465983,10.1002/14651858.cd013271.pub2,38597338,26465983,other
https://doi.org/10.1002/14651858.cd002058.pub3,https://openalex.org/W2766585950,https://openalex.org/W2254381362,10.1056/nejmoa1501917,26465983,10.1002/14651858.cd002058.pub3,29041034,26465983,other
https://doi.org/10.1002/14651858.cd002057.pub4,https://openalex.org/W2766350930,https://openalex.org/W2254381362,10.1056/nejmoa1501917,26465983,10.1002/14651858.cd002057.pub4,29035425,26465983,other
https://doi.org/10.1002/14651858.cd013294.pub2,https://openalex.org/W4389180747,https://openalex.org/W1991147013,10.1016/j.jpeds.2014.10.007,25454938,10.1002/14651858.cd013294.pub2,38032241,25454938,included
https://doi.org/10.1002/14651858.cd012859.pub2,https://openalex.org/W4211085362,https://openalex.org/W2792321851,10.1097/aln.0000000000002133,29543631,10.1002/14651858.cd012859.pub2,33075160,29543631,other
https://doi.org/10.1002/14651858.cd007131.pub4,https://openalex.org/W2911964326,https://openalex.org/W2413782929,10.1055/s-0042-100952,27064493,10.1002/14651858.cd007131.pub4,30706942,27064493,excluded
https://doi.org/10.1002/14651858.cd013425.pub2,https://openalex.org/W4400293111,https://openalex.org/W2417800002,10.1016/s2215-0366(16)00085-7,27265548,10.1002/14651858.cd013425.pub2,38958149,27265548,included
https://doi.org/10.1002/14651858.cd003519.pub4,https://openalex.org/W1528409549,https://openalex.org/W4256183807,10.3109/14767058.2014.991917,25572878,10.1002/14651858.cd003519.pub4,27885658,25572878,included
https://doi.org/10.1002/14651858.cd012859.pub2,https://openalex.org/W4211085362,https://openalex.org/W2796439066,10.1016/j.bja.2018.02.025,29935595,10.1002/14651858.cd012859.pub2,33075160,29935595,other
https://doi.org/10.1002/14651858.cd001431.pub5,https://openalex.org/W1943745580,https://openalex.org/W2297694852,10.3238/arztebl.2015.0061,25686383,10.1002/14651858.cd001431.pub5,28402085,25686383,excluded
https://doi.org/10.1002/14651858.cd001431.pub6,https://openalex.org/W4391316368,https://openalex.org/W2297694852,10.3238/arztebl.2015.0061,25686383,10.1002/14651858.cd001431.pub6,38284415,25686383,excluded
https://doi.org/10.1002/14651858.cd013822.pub2,https://openalex.org/W4396812816,https://openalex.org/W2297694852,10.3238/arztebl.2015.0061,25686383,10.1002/14651858.cd013822.pub2,38726892,25686383,included
https://doi.org/10.1002/14651858.cd013684,https://openalex.org/W3044435799,https://openalex.org/W2799434552,10.2196/jmir.9293,29685870,10.1002/14651858.cd013684,32691879,29685870,other
https://doi.org/10.1002/14651858.cd013069.pub2,https://openalex.org/W2815156057,https://openalex.org/W2599120715,10.1186/s13195-017-0247-9,28335810,10.1002/14651858.cd013069.pub2,30909318,28335810,excluded
https://doi.org/10.1002/14651858.cd013388.pub2,https://openalex.org/W4382540501,https://openalex.org/W2599120715,10.1186/s13195-017-0247-9,28335810,10.1002/14651858.cd013388.pub2,37389428,28335810,excluded
https://doi.org/10.1002/14651858.cd007930.pub3,https://openalex.org/W4366281537,https://openalex.org/W2557725772,10.1007/s00432-016-2307-0,27896440,10.1002/14651858.cd007930.pub3,37185961,27896440,other
https://doi.org/10.1002/14651858.cd013303.pub2,https://openalex.org/W4388665813,https://openalex.org/W2552094804,10.1136/bmjopen-2016-012008,27881523,10.1002/14651858.cd013303.pub2,37963101,27881523,excluded
https://doi.org/10.1002/14651858.cd012712.pub2,https://openalex.org/W4396580225,https://openalex.org/W2755791113,10.1136/archdischild-2017-313190,28918395,10.1002/14651858.cd012712.pub2,38695628,28918395,excluded
https://doi.org/10.1002/14651858.cd012379.pub2,https://openalex.org/W4248941360,https://openalex.org/W2556973608,10.1111/ajt.14138,27873477,10.1002/14651858.cd012379.pub2,31425608,27873477,included
https://doi.org/10.1002/14651858.cd012854.pub2,https://openalex.org/W4295432306,https://openalex.org/W2556973608,10.1111/ajt.14138,27873477,10.1002/14651858.cd012854.pub2,36094829,27873477,included
https://doi.org/10.1002/14651858.cd013863.pub2,https://openalex.org/W4386254819,https://openalex.org/W2801442938,10.3238/arztebl.2017.0681,29082858,10.1002/14651858.cd013863.pub2,37643992,29082858,included
https://doi.org/10.1002/14651858.cd008757.pub3,https://openalex.org/W3013002815,https://openalex.org/W2522958836,10.1186/s12911-016-0362-8,27650788,10.1002/14651858.cd008757.pub3,30317542,27650788,other
https://doi.org/10.1002/14651858.cd012057.pub2,https://openalex.org/W2327141358,https://openalex.org/W2139176220,10.1136/acupmed-2011-010034,22146780,10.1002/14651858.cd012057.pub2,29197180,22146780,excluded
https://doi.org/10.1002/14651858.cd008001.pub2,https://openalex.org/W4232619078,https://openalex.org/W1963009152,10.1111/cid.12173,24215715,10.1002/14651858.cd008001.pub2,30308116,24215715,included
https://doi.org/10.1002/14651858.cd006911.pub4,https://openalex.org/W3206014549,https://openalex.org/W2417433626,10.3238/arztebl.2015.0788,26806566,10.1002/14651858.cd006911.pub4,34637527,26806566,included
https://doi.org/10.1002/14651858.cd014944.pub2,https://openalex.org/W4393093767,https://openalex.org/W2552748020,10.1016/j.surg.2016.09.005,27865590,10.1002/14651858.cd014944.pub2,38517086,27865590,other
https://doi.org/10.1002/14651858.cd009487.pub3,https://openalex.org/W4244709668,https://openalex.org/W2258118453,10.1111/codi.13251,26713666,10.1002/14651858.cd009487.pub3,31016723,26713666,included
https://doi.org/10.1002/14651858.cd011564.pub2,https://openalex.org/W2129224052,https://openalex.org/W2443069659,10.15403/jgld.2014.1121.252.cap,27308648,10.1002/14651858.cd011564.pub2,29099543,27308648,excluded
https://doi.org/10.1002/14651858.cd011564.pub3,https://openalex.org/W4233233259,https://openalex.org/W2443069659,10.15403/jgld.2014.1121.252.cap,27308648,10.1002/14651858.cd011564.pub3,34431511,27308648,excluded
https://doi.org/10.1002/14651858.cd012701.pub2,https://openalex.org/W2708075489,https://openalex.org/W2472420050,10.1001/jama.2016.7207,27367877,10.1002/14651858.cd012701.pub2,30388297,27367877,included
https://doi.org/10.1002/14651858.cd012323.pub2,https://openalex.org/W2769154376,https://openalex.org/W2299337443,10.1016/j.amjsurg.2016.01.020,27083066,10.1002/14651858.cd012323.pub2,31578708,27083066,excluded
https://doi.org/10.1002/14651858.cd012691,https://openalex.org/W2687269839,https://openalex.org/W2070233436,10.1186/2052-9538-1-8,26217500,10.1002/14651858.cd012691,28639320,26217500,other
https://doi.org/10.1002/14651858.cd015968,https://openalex.org/W4412155118,https://openalex.org/W2070233436,10.1186/2052-9538-1-8,26217500,10.1002/14651858.cd015968,40637164,26217500,excluded
https://doi.org/10.1002/14651858.cd013330.pub2,https://openalex.org/W3020870260,https://openalex.org/W2942141976,10.1371/journal.pone.0215823,31026303,10.1002/14651858.cd013330.pub2,34519356,31026303,excluded
https://doi.org/10.1002/14651858.cd007447.pub2,https://openalex.org/W1845420416,https://openalex.org/W4234536779,10.1007/s00784-017-2200-5,28905123,10.1002/14651858.cd007447.pub2,30380139,28905123,included
https://doi.org/10.1002/14651858.cd011585.pub2,https://openalex.org/W4384818841,https://openalex.org/W2901937472,10.1159/000494216,30428474,10.1002/14651858.cd011585.pub2,37467180,30428474,excluded
https://doi.org/10.1002/14651858.cd013102,https://openalex.org/W2890802642,https://openalex.org/W2057090875,10.2337/dc14-2206,25784662,10.1002/14651858.cd013102,30178872,25784662,other
https://doi.org/10.1002/14651858.cd011207.pub2,https://openalex.org/W4251937139,https://openalex.org/W2057090875,10.2337/dc14-2206,25784662,10.1002/14651858.cd011207.pub2,31808563,25784662,included
https://doi.org/10.1002/14651858.cd006123.pub3,https://openalex.org/W2120543411,https://openalex.org/W2558460191,10.3238/arztebl.2016.0634,27743470,10.1002/14651858.cd006123.pub3,29286534,27743470,excluded
https://doi.org/10.1002/14651858.cd006440.pub3,https://openalex.org/W3120142070,https://openalex.org/W2945887766,10.1002/gps.5154,31111516,10.1002/14651858.cd006440.pub3,33417236,31111516,included
https://doi.org/10.1002/14651858.cd010802.pub2,https://openalex.org/W2566963236,https://openalex.org/W2278760204,10.1155/2016/5931816,27019663,10.1002/14651858.cd010802.pub2,28045199,27019663,included
https://doi.org/10.1002/14651858.cd005001.pub3,https://openalex.org/W4319293029,https://openalex.org/W2278760204,10.1155/2016/5931816,27019663,10.1002/14651858.cd005001.pub3,27650122,27019663,other
https://doi.org/10.1002/14651858.cd010777.pub2,https://openalex.org/W1913907689,https://openalex.org/W1854923616,10.1001/jama.2015.4189,26024502,10.1002/14651858.cd010777.pub2,28258686,26024502,included
https://doi.org/10.1002/14651858.cd011719.pub3,https://openalex.org/W2610901796,https://openalex.org/W1854923616,10.1001/jama.2015.4189,26024502,10.1002/14651858.cd011719.pub3,28475274,26024502,excluded
https://doi.org/10.1002/14651858.cd013494.pub2,https://openalex.org/W4310479445,https://openalex.org/W3133528108,10.1007/s00134-016-4670-3,28110412,10.1002/14651858.cd013494.pub2,36448514,28110412,other
https://doi.org/10.1002/14651858.cd011778.pub2,https://openalex.org/W4400588709,https://openalex.org/W2559411880,10.1007/s00784-016-2018-6,27909894,10.1002/14651858.cd011778.pub2,38994711,27909894,excluded
https://doi.org/10.1002/14651858.cd013684,https://openalex.org/W3044435799,https://openalex.org/W2515404711,10.2147/amep.s110424,27601935,10.1002/14651858.cd013684,32691879,27601935,included
https://doi.org/10.1002/14651858.cd007569.pub4,https://openalex.org/W4392457565,https://openalex.org/W2803514012,10.1055/a-0604-0157,29801187,10.1002/14651858.cd007569.pub4,38441440,29801187,excluded
https://doi.org/10.1002/14651858.cd014802.pub2,https://openalex.org/W4408337618,https://openalex.org/W2910601290,10.1001/jamaneurol.2018.4822,30657812,10.1002/14651858.cd014802.pub2,40066941,30657812,other
https://doi.org/10.1002/14651858.cd008552.pub7,https://openalex.org/W2102925803,https://openalex.org/W2955502506,10.1016/j.pmedr.2019.100931,31321204,10.1002/14651858.cd008552.pub7,32449203,31321204,included
https://doi.org/10.1002/14651858.cd008552.pub6,https://openalex.org/W4253684974,https://openalex.org/W2955502506,10.1016/j.pmedr.2019.100931,31321204,10.1002/14651858.cd008552.pub6,31697869,31321204,included
https://doi.org/10.1002/14651858.cd015326.pub2,https://openalex.org/W4411163845,https://openalex.org/W2955502506,10.1016/j.pmedr.2019.100931,31321204,10.1002/14651858.cd015326.pub2,40494564,31321204,not_found
https://doi.org/10.1002/14651858.cd013862.pub2,https://openalex.org/W4380291557,https://openalex.org/W2955502506,10.1016/j.pmedr.2019.100931,31321204,10.1002/14651858.cd013862.pub2,37306513,31321204,included
https://doi.org/10.1002/14651858.cd008552.pub8,https://openalex.org/W4402746125,https://openalex.org/W2955502506,10.1016/j.pmedr.2019.100931,31321204,10.1002/14651858.cd008552.pub8,39312396,31321204,included
https://doi.org/10.1002/14651858.cd013862.pub3,https://openalex.org/W4386045903,https://openalex.org/W2955502506,10.1016/j.pmedr.2019.100931,31321204,10.1002/14651858.cd013862.pub3,37606067,31321204,included
https://doi.org/10.1002/14651858.cd013657.pub2,https://openalex.org/W4229368745,https://openalex.org/W2795952693,10.1111/jcpp.12908,29624664,10.1002/14651858.cd013657.pub2,35532139,29624664,other
https://doi.org/10.1002/14651858.cd007131.pub4,https://openalex.org/W2911964326,https://openalex.org/W2274239585,10.1016/j.pec.2016.02.010,26898600,10.1002/14651858.cd007131.pub4,30706942,26898600,excluded
https://doi.org/10.1002/14651858.cd005595.pub4,https://openalex.org/W4402746166,https://openalex.org/W2745400167,10.1177/0269215517724192,28805066,10.1002/14651858.cd005595.pub4,39312389,28805066,included
